time,latitude,longitude,altitude,apogeu,vel_vertical,q1,q2,q3,q4,accel_int,status,voltage_int,fix
35560,0.0,0.0,6748,13497,0,-0.5134993195533752,0.5094289183616638,0.476075679063797,-0.500152587890625,106,1,39,0
35580,0.0,0.0,6748,13497,0,-0.5133592486381531,0.5097088813781738,0.47623440623283386,-0.49985989928245544,106,1,39,0
35600,0.0,0.0,6748,13497,0,-0.5131129622459412,0.5099452137947083,0.47646257281303406,-0.49965426325798035,106,1,39,0
35620,0.0,0.0,6748,13497,0,-0.5128717422485352,0.5099959969520569,0.4768158495426178,-0.49951308965682983,106,1,39,0
35640,0.0,0.0,6748,13497,0,-0.5126638412475586,0.5103750824928284,0.47688284516334534,-0.4992752969264984,106,1,39,0
35670,0.0,0.0,6748,13497,0,-0.5124073624610901,0.5104677081108093,0.47744661569595337,-0.4989049434661865,106,1,39,0
35690,0.0,0.0,6748,13497,0,-0.5121710896492004,0.5106393098831177,0.47768065333366394,-0.49874791502952576,106,1,39,0
35705,0.0,0.0,6748,13497,0,-0.5120126008987427,0.5108713507652283,0.47787582874298096,-0.4984859824180603,106,1,39,0
35759,0.0,0.0,6748,13497,0,-0.5117975473403931,0.5110912322998047,0.47808071970939636,-0.49828487634658813,106,1,39,0
35777,0.0,0.0,6748,13497,0,-0.5116025805473328,0.5115663409233093,0.47826409339904785,-0.4978213906288147,106,1,39,0
35835,0.0,0.0,6748,13497,0,-0.5114220380783081,0.5118177533149719,0.4784579277038574,-0.4975621998310089,106,1,39,0
35906,0.0,0.0,6748,13497,0,-0.5110747814178467,0.5121383666992188,0.4787791073322296,-0.4972800314426422,106,1,39,0
35935,0.0,0.0,6748,13497,0,-0.5107920169830322,0.51233971118927,0.479230672121048,-0.49692806601524353,106,1,39,0
35960,0.0,0.0,6748,13497,0,-0.5106019377708435,0.5125046372413635,0.4794687032699585,-0.4967236816883087,107,1,39,0
35980,0.0,0.0,6748,13497,0,-0.5103934407234192,0.5126916766166687,0.47968345880508423,-0.49653756618499756,106,1,39,0
36000,0.0,0.0,6747,13497,0,-0.510249137878418,0.5129085779190063,0.47991082072257996,-0.49624207615852356,106,1,39,0
36020,0.0,0.0,6747,13497,0,-0.5099794864654541,0.513003945350647,0.48025426268577576,-0.496088445186615,107,1,39,0
36040,0.0,0.0,6747,13497,0,-0.5097442269325256,0.5132728219032288,0.4804218113422394,-0.495889812707901,106,1,39,0
36060,0.0,0.0,6748,13497,0,-0.5095594525337219,0.5135014057159424,0.4806172251701355,-0.4956536591053009,106,1,39,0
36080,0.0,0.0,6748,13497,0,-0.509398877620697,0.5137894749641418,0.4807802438735962,-0.4953620433807373,106,1,39,0
36110,0.0,0.0,6748,13497,0,-0.509020984172821,0.5139955878257751,0.48120105266571045,-0.49512797594070435,106,1,39,0
36130,0.0,0.0,6748,13497,0,-0.5087730288505554,0.5141842365264893,0.4814290702342987,-0.4949652850627899,106,1,39,0
36150,0.0,0.0,6748,13497,0,-0.5084735751152039,0.514418363571167,0.4816111624240875,-0.49485257267951965,106,1,39,0
36170,0.0,0.0,6748,13497,0,-0.5082327723503113,0.5145818591117859,0.4818389415740967,-0.49470821022987366,106,1,39,0
36190,0.0,0.0,6748,13497,0,-0.5080870389938354,0.5146790146827698,0.48213374614715576,-0.4944695234298706,106,1,39,0
36210,0.0,0.0,6748,13497,0,-0.507900595664978,0.514886200428009,0.48236510157585144,-0.49421969056129456,107,1,39,0
36225,0.0,0.0,6748,13497,0,-0.5076643824577332,0.5152179002761841,0.48268866539001465,-0.49380064010620117,105,1,39,0
36290,0.0,0.0,6748,13497,0,-0.5074415802955627,0.515479326248169,0.48287835717201233,-0.4935712516307831,105,1,39,0
36310,0.0,0.0,6748,13497,0,-0.5071925520896912,0.5157809853553772,0.48304614424705505,-0.49334782361984253,106,1,39,0
36330,0.0,0.0,6748,13497,0,-0.5070011615753174,0.5159761905670166,0.48329102993011475,-0.4931005835533142,106,1,39,0
36350,0.0,0.0,6748,13497,0,-0.5068998336791992,0.5160630941390991,0.48359644412994385,-0.492814302444458,107,1,39,0
36370,0.0,0.0,6748,13497,0,-0.506738007068634,0.5163910984992981,0.48371952772140503,-0.4925161898136139,106,1,39,0
36390,0.0,0.0,6748,13497,0,-0.5066131949424744,0.516600489616394,0.48398828506469727,-0.4921609163284302,107,1,39,0
36410,0.0,0.0,6748,13497,0,-0.5064296722412109,0.5167520046234131,0.4842459559440613,-0.49193719029426575,106,1,39,0
36430,0.0,0.0,6750,13500,0,-0.5062122344970703,0.5167995095252991,0.4845985174179077,-0.4917638897895813,106,1,39,0
36450,0.0,0.0,6748,13500,0,-0.5059831738471985,0.5169643759727478,0.4848407506942749,-0.4915875494480133,106,1,39,0
36480,0.0,0.0,6748,13500,0,-0.5057459473609924,0.5172356367111206,0.48519083857536316,-0.4912007451057434,106,1,39,0
36500,0.0,0.0,6750,13500,0,-0.5054596066474915,0.5175624489784241,0.4853346049785614,-0.4910092055797577,106,1,39,0
36520,0.0,0.0,6750,13500,0,-0.5052031874656677,0.5179163813591003,0.48541784286499023,-0.4908175766468048,107,1,39,0
36540,0.0,0.0,6750,13500,0,-0.5050514936447144,0.5179159045219421,0.48582330346107483,-0.4905729591846466,106,1,39,0
36560,0.0,0.0,6750,13500,0,-0.5048288702964783,0.5182079672813416,0.4859735667705536,-0.490344762802124,107,1,39,0
36580,0.0,0.0,6750,13500,0,-0.5046132206916809,0.5185354948043823,0.4860931932926178,-0.4901019036769867,106,1,39,0
36595,0.0,0.0,6750,13500,0,-0.5042601227760315,0.5189501047134399,0.4864825904369354,-0.4896398186683655,106,1,39,0
36670,0.0,0.0,6748,13500,0,-0.5039417743682861,0.5193410515785217,0.4867784380912781,-0.48925894498825073,106,1,39,0
36690,0.0,0.0,6748,13500,0,-0.503736138343811,0.5193790793418884,0.4871291518211365,-0.4890812337398529,106,1,39,0
36710,0.0,0.0,6748,13500,0,-0.5035765767097473,0.5196346044540405,0.48730289936065674,-0.4888010025024414,105,1,39,0
36730,0.0,0.0,6750,13500,0,-0.5032990574836731,0.5198804140090942,0.48746731877326965,-0.48866143822669983,106,1,39,0
36750,0.0,0.0,6750,13500,0,-0.503149151802063,0.5199931263923645,0.48773708939552307,-0.48842665553092957,106,1,39,0
36770,0.0,0.0,6750,13500,0,-0.503032386302948,0.5201099514961243,0.488010972738266,-0.48814889788627625,107,1,39,0
36790,0.0,0.0,6750,13500,0,-0.5027932524681091,0.520330011844635,0.4881884753704071,-0.48798322677612305,106,1,39,0
36810,0.0,0.0,6750,13500,0,-0.5026058554649353,0.5204897522926331,0.48845282196998596,-0.4877413213253021,107,1,39,0
36830,0.0,0.0,6750,13500,0,-0.5024737119674683,0.5206952095031738,0.48865729570388794,-0.48745325207710266,106,1,39,0
36860,0.0,0.0,6750,13500,0,-0.5021764039993286,0.521031379699707,0.4889436662197113,-0.48711317777633667,106,1,39,0
36880,0.0,0.0,6750,13500,0,-0.5020377039909363,0.5212640166282654,0.4891190230846405,-0.48683106899261475,107,1,39,0
36900,0.0,0.0,6750,13500,0,-0.5018812417984009,0.5214131474494934,0.48933783173561096,-0.48661285638809204,106,1,39,0
36920,0.0,0.0,6750,13500,0,-0.5015994906425476,0.5216590762138367,0.4895048439502716,-0.4864717423915863,106,1,39,0
36940,0.0,0.0,6750,13500,0,-0.501293420791626,0.5218626260757446,0.4897364675998688,-0.486335813999176,106,1,39,0
36960,0.0,0.0,6750,13500,0,-0.501055896282196,0.5220603942871094,0.48993873596191406,-0.48616454005241394,106,1,39,0
36975,0.0,0.0,6750,13500,0,-0.5007269978523254,0.5223561525344849,0.49046245217323303,-0.48565736413002014,106,1,39,0
37036,0.0,0.0,6748,13500,0,-0.5005013942718506,0.5225301384925842,0.4907003939151764,-0.48546233773231506,106,1,39,0
37060,0.0,0.0,6748,13500,0,-0.5002405643463135,0.5227979421615601,0.49083876609802246,-0.48530301451683044,106,1,39,0
37080,0.0,0.0,6748,13500,0,-0.4999691843986511,0.5230368375778198,0.4910008907318115,-0.4851612150669098,106,1,39,0
37100,0.0,0.0,6748,13500,0,-0.49980026483535767,0.5231896638870239,0.49126875400543213,-0.48489928245544434,106,1,39,0
37120,0.0,0.0,6748,13500,0,-0.4995993673801422,0.5232953429222107,0.49156975746154785,-0.48468711972236633,106,1,39,0
37140,0.0,0.0,6748,13500,0,-0.49951595067977905,0.5235662460327148,0.49171286821365356,-0.4843352735042572,106,1,39,0
37160,0.0,0.0,6748,13500,0,-0.4992375671863556,0.5237023234367371,0.49193862080574036,-0.4842458963394165,106,1,39,0
37180,0.0,0.0,6748,13500,0,-0.4989260733127594,0.5239004492759705,0.4921644628047943,-0.484123170375824,106,1,39,0
37200,0.0,0.0,6748,13500,0,-0.49867135286331177,0.5241504311561584,0.4923527240753174,-0.4839235544204712,106,1,39,0
37230,0.0,0.0,6748,13500,0,-0.49827840924263,0.5244668126106262,0.492632657289505,-0.48370060324668884,105,1,39,0
37250,0.0,0.0,6748,13500,0,-0.49804627895355225,0.5247328281402588,0.4927360415458679,-0.48354580998420715,106,1,39,0
37270,0.0,0.0,6748,13500,0,-0.49787619709968567,0.5248141884803772,0.49305036664009094,-0.48331218957901,106,1,39,0
37290,0.0,0.0,6748,13500,0,-0.4977107346057892,0.5251333117485046,0.4931465983390808,-0.48303771018981934,106,1,39,0
37310,0.0,0.0,6748,13500,0,-0.49759915471076965,0.5252109169960022,0.49346813559532166,-0.4827398359775543,106,1,39,0
37330,0.0,0.0,6748,13500,0,-0.4974243640899658,0.525576651096344,0.4935283958911896,-0.48246026039123535,107,1,39,0
37345,0.0,0.0,6748,13500,0,-0.4972020089626312,0.525729775428772,0.49395692348480225,-0.48208391666412354,107,1,39,0
37407,0.0,0.0,6748,13500,0,-0.49692025780677795,0.5260140299797058,0.4942728579044342,-0.48174041509628296,106,1,39,0
37480,0.0,0.0,6748,13500,0,-0.4966195225715637,0.5263378620147705,0.4945686161518097,-0.4813932180404663,106,1,39,0
37500,0.0,0.0,6748,13500,0,-0.49646899104118347,0.5265916585922241,0.4947023391723633,-0.4811334013938904,106,1,39,0
37520,0.0,0.0,6748,13500,0,-0.49626970291137695,0.5268257856369019,0.49486279487609863,-0.48091766238212585,106,1,39,0
37540,0.0,0.0,6748,13500,0,-0.49610230326652527,0.527137279510498,0.4949409067630768,-0.4806685745716095,106,1,39,0
37560,0.0,0.0,6748,13500,0,-0.49580466747283936,0.5273222923278809,0.49517908692359924,-0.48052743077278137,107,1,39,0
37580,0.0,0.0,6748,13500,0,-0.49559083580970764,0.5275333523750305,0.4953898787498474,-0.4802990257740021,106,1,39,0
37600,0.0,0.0,6748,13500,0,-0.4953548312187195,0.5275150537490845,0.49580660462379456,-0.480132520198822,107,1,39,0
37620,0.0,0.0,6748,13500,0,-0.4951443076133728,0.5278120040893555,0.4959387481212616,-0.47988682985305786,107,1,39,0
37650,0.0,0.0,6748,13500,0,-0.4947623014450073,0.5281175971031189,0.4962390661239624,-0.47963404655456543,106,1,39,0
37670,0.0,0.0,6748,13500,0,-0.4944291412830353,0.5283111929893494,0.49646055698394775,-0.47953522205352783,107,1,39,0
37690,0.0,0.0,6748,13500,0,-0.494174599647522,0.5284773111343384,0.49669936299324036,-0.4793672263622284,107,1,39,0
37710,0.0,0.0,6748,13500,0,-0.4940008223056793,0.528731107711792,0.49687257409095764,-0.47908690571784973,106,1,39,0
37730,0.0,0.0,6748,13500,0,-0.49382150173187256,0.5289265513420105,0.49710550904273987,-0.4788143038749695,106,1,39,0
37750,0.0,0.0,6748,13500,0,-0.49360668659210205,0.529281735420227,0.4971734285354614,-0.4785727262496948,106,1,39,0
37765,0.0,0.0,6748,13500,0,-0.4934181869029999,0.5294010043144226,0.49744272232055664,-0.4783552885055542,107,1,39,0
37826,0.0,0.0,6748,13500,0,-0.49300912022590637,0.5296996235847473,0.49795445799827576,-0.47791388630867004,106,1,39,0
37850,0.0,0.0,6747,13500,0,-0.4928291141986847,0.5298294425010681,0.49821755290031433,-0.47768136858940125,107,1,39,0
37870,0.0,0.0,6748,13500,0,-0.49261635541915894,0.5299727916717529,0.4984463155269623,-0.47750312089920044,106,1,39,0
37890,0.0,0.0,6748,13500,0,-0.4925214350223541,0.5301868915557861,0.4986405372619629,-0.4771604835987091,106,1,39,0
37910,32.93923568725586,-106.91187286376953,13822,13500,353,-0.4923836588859558,0.5304165482521057,0.49880120158195496,-0.47687941789627075,106,1,39,0
37930,32.93923568725586,-106.91187286376953,13822,13500,0,-0.49213263392448425,0.5306029915809631,0.49900010228157043,-0.4767230451107025,106,1,39,0
37950,32.93923568725586,-106.91187286376953,13821,13500,0,-0.49201828241348267,0.530813455581665,0.4991738796234131,-0.4764246940612793,106,1,39,0
37970,32.93923568725586,-106.91187286376953,13821,13500,0,-0.4918089509010315,0.5310242176055908,0.499359667301178,-0.4762112498283386,106,1,39,0
38000,32.93923568725586,-106.91187286376953,13822,13500,0,-0.49149420857429504,0.5313538908958435,0.4996083974838257,-0.47590750455856323,106,1,39,0
38020,32.93923568725586,-106.91187286376953,13822,13500,0,-0.49130409955978394,0.5315123796463013,0.4998456537723541,-0.47567760944366455,107,1,39,0
38040,32.93923568725586,-106.91187286376953,13822,13500,0,-0.49111753702163696,0.5318259596824646,0.4999306797981262,-0.47543036937713623,106,1,39,0
38060,32.93923568725586,-106.91187286376953,13822,13500,0,-0.49100029468536377,0.5319033265113831,0.500238835811615,-0.47514066100120544,107,1,39,0
38080,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4907223880290985,0.5320686101913452,0.5004462003707886,-0.47502434253692627,105,1,39,0
38110,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4904293119907379,0.5323565602302551,0.500771701335907,-0.474661260843277,106,1,39,0
38130,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4902523458003998,0.5325437784194946,0.5009638667106628,-0.47443121671676636,106,1,39,0
38145,32.93923568725586,-106.91187286376953,13824,13500,0,-0.49002304673194885,0.5327993631362915,0.5011069774627686,-0.47422996163368225,106,1,39,0
38206,32.93923568725586,-106.91187286376953,13824,13500,0,-0.4898107051849365,0.532983124256134,0.5015212297439575,-0.473804771900177,106,1,39,0
38240,32.93923568725586,-106.91187286376953,13824,13500,0,-0.489380419254303,0.533410906791687,0.5017382502555847,-0.4735381007194519,106,1,39,0
38260,32.93923568725586,-106.91187286376953,13824,13500,0,-0.4891420602798462,0.5335041880607605,0.5020444989204407,-0.47335466742515564,106,1,39,0
38280,32.93923568725586,-106.91187286376953,13824,13500,0,-0.4889782667160034,0.5335546135902405,0.5023680925369263,-0.47312361001968384,107,1,39,0
38300,32.93923568725586,-106.91187286376953,13824,13500,0,-0.4887409210205078,0.5338467359542847,0.5024863481521606,-0.4729137420654297,106,1,39,0
38320,32.93923568725586,-106.91187286376953,13824,13500,0,-0.488560289144516,0.5340949892997742,0.5026244521141052,-0.47267332673072815,106,1,39,0
38340,32.93923568725586,-106.91187286376953,13824,13500,0,-0.4883381128311157,0.5342726111412048,0.5028337240219116,-0.47247961163520813,106,1,39,0
38370,32.93923568725586,-106.91187286376953,13824,13500,0,-0.48792311549186707,0.5346037149429321,0.5031228065490723,-0.47222593426704407,106,1,39,0
38390,32.93923568725586,-106.91187286376953,13823,13500,0,-0.4877471625804901,0.5347882509231567,0.5033285021781921,-0.4719794690608978,106,1,39,0
38420,32.93923568725586,-106.91187286376953,13823,13500,0,-0.487456351518631,0.5351704955101013,0.5035284161567688,-0.47163331508636475,107,1,39,0
38440,32.93923568725586,-106.91187286376953,13823,13500,0,-0.48728013038635254,0.5353987812995911,0.5036947727203369,-0.4713785946369171,107,1,39,0
38460,32.93923568725586,-106.91187286376953,13823,13500,0,-0.48708856105804443,0.5355426073074341,0.5039334297180176,-0.47115811705589294,106,1,39,0
38480,32.93923568725586,-106.91187286376953,13823,13500,0,-0.4869658350944519,0.5355784893035889,0.5042469501495361,-0.47090867161750793,107,1,39,0
38500,32.93923568725586,-106.91187286376953,13823,13500,0,-0.48675060272216797,0.535862922668457,0.5043662786483765,-0.47067978978157043,107,1,39,0
38520,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4865929186344147,0.5359571576118469,0.5046373605728149,-0.47044485807418823,106,1,39,0
38545,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48634567856788635,0.5361245274543762,0.5050182938575745,-0.47010093927383423,106,1,39,0
38606,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4860294759273529,0.5365742444992065,0.5051693916320801,-0.46975240111351013,106,1,39,0
38630,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48580214381217957,0.5366917848587036,0.5054216384887695,-0.4695819616317749,106,1,39,0
38650,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48549962043762207,0.5369932651519775,0.5055026412010193,-0.46946293115615845,106,1,39,0
38680,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4852721691131592,0.5371532440185547,0.5058606266975403,-0.4691293239593506,106,1,39,0
38700,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4851282238960266,0.537322998046875,0.5060620903968811,-0.4688664674758911,106,1,39,0
38720,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48499980568885803,0.537452220916748,0.5063056945800781,-0.46858811378479004,106,1,39,0
38740,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48484379053115845,0.5376079082489014,0.5065613389015198,-0.46829459071159363,106,1,39,0
38760,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48460569977760315,0.537886381149292,0.5066986083984375,-0.468072772026062,106,1,39,0
38790,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4842398762702942,0.538192093372345,0.5069580674171448,-0.4678189158439636,106,1,39,0
38810,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48398733139038086,0.5383692979812622,0.5071612596511841,-0.46765607595443726,106,1,39,0
38830,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4838196337223053,0.5384991765022278,0.507412314414978,-0.46740761399269104,106,1,39,0
38850,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48355817794799805,0.5386897325515747,0.5076102018356323,-0.4672437906265259,106,1,39,0
38870,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48337316513061523,0.5388846397399902,0.5078135132789612,-0.4669894576072693,107,1,39,0
38900,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4831468462944031,0.539077639579773,0.5081838369369507,-0.46659785509109497,106,1,39,0
38920,32.93923568725586,-106.91187286376953,13822,13500,0,-0.48288533091545105,0.539157509803772,0.5084944367408752,-0.4664379358291626,106,1,39,0
38935,32.93923568725586,-106.91187286376953,13822,13500,0,-0.4826969504356384,0.5393826961517334,0.5086245536804199,-0.46623069047927856,106,1,39,0
38996,32.93923568725586,-106.91187286376953,13822,13500,0,-0.482353538274765,0.5397301912307739,0.5088420510292053,-0.4659464955329895,106,1,39,0
39055,32.93923568725586,-106.91187286376953,13821,13500,0,-0.482106477022171,0.540008544921875,0.509120762348175,-0.46557503938674927,106,1,39,0
39080,32.93923568725586,-106.91187286376953,13821,13500,0,-0.48185834288597107,0.5403057932853699,0.5092290639877319,-0.4653685688972473,106,1,39,0
39100,32.93923568725586,-106.91187286376953,13821,13500,0,-0.48169049620628357,0.5403899550437927,0.5095087289810181,-0.4651385247707367,105,1,39,0
39120,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4815451204776764,0.5405913591384888,0.5096896290779114,-0.46485668420791626,106,1,39,0
39140,32.93923568725586,-106.91187286376953,13820,13500,0,-0.48141786456108093,0.5408288836479187,0.5098092555999756,-0.46458104252815247,106,1,39,0
39160,32.93923568725586,-106.91187286376953,13820,13500,0,-0.48119235038757324,0.5410111546516418,0.5099806189537048,-0.46441420912742615,106,1,39,0
39180,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4810478687286377,0.5412183403968811,0.5101333856582642,-0.4641546607017517,106,1,39,0
39210,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4808165729045868,0.5414316058158875,0.51045161485672,-0.46379563212394714,106,1,39,0
39230,32.93923568725586,-106.91187286376953,13821,13500,0,-0.48056110739707947,0.5417314767837524,0.5105645656585693,-0.46358582377433777,106,1,39,0
39250,32.93923568725586,-106.91187286376953,13821,13500,0,-0.480447918176651,0.5418511033058167,0.5108033418655396,-0.46330028772354126,106,1,39,0
39270,32.93923568725586,-106.91187286376953,13821,13500,0,-0.4802387058734894,0.5420526266098022,0.5110048651695251,-0.4630591571331024,106,1,39,0
39290,32.93923568725586,-106.91187286376953,13821,13500,0,-0.48008936643600464,0.5423576831817627,0.5111091732978821,-0.462741494178772,106,1,39,0
39320,32.93923568725586,-106.91187286376953,13821,13500,0,-0.47956302762031555,0.5426474213600159,0.5114133954048157,-0.46261152625083923,107,1,39,0
39340,32.93923568725586,-106.91187286376953,13821,13500,0,-0.4794286787509918,0.542729377746582,0.5117001533508301,-0.462337464094162,106,1,39,0
39355,32.93923568725586,-106.91187286376953,13821,13500,0,-0.4792172610759735,0.5427563786506653,0.5120536684989929,-0.4621334671974182,106,1,39,0
39416,32.93923568725586,-106.91187286376953,13821,13500,0,-0.47876930236816406,0.5430073142051697,0.5123746395111084,-0.4619472622871399,106,1,39,0
39440,32.93923568725586,-106.91187286376953,13821,13500,0,-0.47857123613357544,0.54323810338974,0.5125241279602051,-0.4617152214050293,107,1,39,0
39460,32.93923568725586,-106.91187286376953,13821,13500,0,-0.4783676564693451,0.5432562828063965,0.5128679871559143,-0.4615229368209839,107,1,39,0
39490,32.93923568725586,-106.91187286376953,13821,13500,0,-0.4780442416667938,0.5434859395027161,0.5132030248641968,-0.46121516823768616,106,1,39,0
39510,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47778230905532837,0.5437352657318115,0.5133538246154785,-0.46102482080459595,107,1,39,0
39530,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4775646924972534,0.5439953804016113,0.5134760737419128,-0.46080726385116577,106,1,39,0
39550,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4773869812488556,0.5442332029342651,0.5136119723320007,-0.46055904030799866,106,1,39,0
39570,32.93923568725586,-106.91187286376953,13820,13500,0,-0.477084755897522,0.5444544553756714,0.5137762427330017,-0.460427463054657,106,1,39,0
39600,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4767570197582245,0.5447954535484314,0.5140042901039124,-0.4601089656352997,106,1,39,0
39620,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4765925705432892,0.5449640154838562,0.5142040848731995,-0.45985639095306396,106,1,39,0
39640,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4764179289340973,0.5451698303222656,0.5143613815307617,-0.4596174657344818,106,1,39,0
39660,32.93923568725586,-106.91187286376953,13819,13500,0,-0.47631409764289856,0.5452958345413208,0.5145726203918457,-0.4593390226364136,106,1,39,0
39680,32.93923568725586,-106.91187286376953,13819,13500,0,-0.47620078921318054,0.5454584360122681,0.5147668123245239,-0.45904579758644104,106,1,39,0
39710,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47589367628097534,0.5458233952522278,0.5149855017662048,-0.4586850702762604,107,1,39,0
39730,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4757474958896637,0.5459882616996765,0.515181839466095,-0.4584198594093323,107,1,39,0
39745,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4755503833293915,0.5462966561317444,0.5152698755264282,-0.4581579864025116,107,1,39,0
39806,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47519662976264954,0.5465168952941895,0.515639066696167,-0.4578469395637512,106,1,39,0
39840,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4749028980731964,0.5468513369560242,0.5158594846725464,-0.45750394463539124,106,1,39,0
39860,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4746662676334381,0.5470624566078186,0.5160024762153625,-0.45733579993247986,106,1,39,0
39880,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47454702854156494,0.5471541285514832,0.5162628293037415,-0.4570559859275818,106,1,39,0
39900,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47424477338790894,0.5472408533096313,0.516546368598938,-0.4569455087184906,106,1,39,0
39920,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4740341007709503,0.5473321676254272,0.5168229341506958,-0.45674198865890503,107,1,39,0
39940,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47373852133750916,0.5476852059364319,0.5168658494949341,-0.4565768837928772,106,1,39,0
39970,32.93923568725586,-106.91187286376953,13820,13500,0,-0.4733947515487671,0.5478923916816711,0.5172274708747864,-0.45627525448799133,105,1,39,0
39990,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47323229908943176,0.5479733943939209,0.5175041556358337,-0.4560326337814331,106,1,39,0
40020,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47294318675994873,0.5481894016265869,0.5178369283676147,-0.45569512248039246,106,1,39,0
40040,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47269827127456665,0.5485031604766846,0.5179071426391602,-0.4554918110370636,106,1,39,0
40060,32.93923568725586,-106.91187286376953,13820,13500,0,-0.47249719500541687,0.5486675500869751,0.5181071162223816,-0.4552750885486603,106,1,39,0
40080,32.93923568725586,-106.91187286376953,13819,13500,0,-0.4722602963447571,0.5488671660423279,0.5182719230651855,-0.45509257912635803,106,1,39,0
40100,32.93923568725586,-106.91187286376953,13819,13500,0,-0.4720778465270996,0.5490257740020752,0.5184488892555237,-0.4548889398574829,106,1,39,0
40120,32.93923568725586,-106.911865234375,13819,13500,0,-0.4719293713569641,0.5492104887962341,0.5186441540718079,-0.4545973539352417,106,1,39,0
40145,32.93923568725586,-106.911865234375,13819,13500,0,-0.4716298580169678,0.5495008826255798,0.5189427137374878,-0.4542164206504822,106,1,39,0
40206,32.93923568725586,-106.911865234375,13819,13500,0,-0.4713269770145416,0.5498391389846802,0.5191653370857239,-0.4538668990135193,107,1,39,0
40230,32.93923568725586,-106.911865234375,13820,13500,0,-0.471214234828949,0.5501026511192322,0.5192785859107971,-0.45353493094444275,106,1,39,0
40250,32.93923568725586,-106.911865234375,13820,13500,0,-0.47098246216773987,0.5503431558609009,0.519413411617279,-0.45332953333854675,106,1,39,0
40280,32.93923568725586,-106.911865234375,13820,13500,0,-0.47067156434059143,0.5506659150123596,0.5196641683578491,-0.4529729187488556,106,1,39,0
40300,32.93923568725586,-106.911865234375,13819,13500,0,-0.4703674614429474,0.550765335559845,0.5199214220046997,-0.45287275314331055,106,1,39,0
40320,32.93923568725586,-106.91187286376953,13818,13500,0,-0.4701347351074219,0.5510032176971436,0.5200730562210083,-0.45265087485313416,107,1,39,0
40340,32.93923568725586,-106.91187286376953,13818,13500,0,-0.46981415152549744,0.5512899160385132,0.5201514959335327,-0.45254454016685486,106,1,39,0
40360,32.93923568725586,-106.91187286376953,13818,13500,0,-0.4696154296398163,0.5514956712722778,0.5203203558921814,-0.4523058831691742,107,1,39,0
40390,32.93923568725586,-106.91187286376953,13817,13500,0,-0.46929383277893066,0.5517032742500305,0.5206500291824341,-0.4520070254802704,106,1,39,0
40410,32.93923568725586,-106.91187286376953,13817,13500,0,-0.4691639840602875,0.5517899990081787,0.5208972692489624,-0.45175105333328247,106,1,39,0
40430,32.93923568725586,-106.91187286376953,13817,13500,0,-0.468902051448822,0.5520374178886414,0.5210285782814026,-0.45156919956207275,107,1,39,0
40450,32.93923568725586,-106.91187286376953,13818,13500,0,-0.46874943375587463,0.5521257519721985,0.5212616920471191,-0.4513506591320038,106,1,39,0
40470,32.93923568725586,-106.91187286376953,13818,13500,0,-0.4685368835926056,0.5522916913032532,0.5214478373527527,-0.4511532485485077,106,1,39,0
40500,32.93923568725586,-106.91187286376953,13818,13500,0,-0.46823814511299133,0.552595317363739,0.5217124223709106,-0.4507855176925659,107,1,39,0
