Time,Status,Pressure,Temperature,BMP Altitude,Max Altitude,Accel_X,Accel_Y,Accel_Z,Rotation_X,Rotation_Y,Rotation_Z,Latitude,Longitude,GPS Altitude,Voltage
1296450,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.43396997451782227,10.68104362487793,0.1348387897014618,218.4963836669922,-2.3105928897857666,88.16546630859375,32.939212799072266,-106.9118881225586,1396.699951171875,3.9539999961853027
1296480,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.44815149903297424,10.614575386047363,0.11563169211149216,218.4969940185547,-2.3112199306488037,88.16796875,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296510,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4434243440628052,10.581341743469238,0.1348387897014618,218.50079345703125,-2.3245513439178467,88.1672592163086,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296530,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4528786838054657,10.657304763793945,0.13003700971603394,218.50051879882812,-2.3180129528045654,88.16365814208984,32.939212799072266,-106.9118881225586,1396.699951171875,3.946000099182129
1296550,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4386971592903137,10.595584869384766,0.1348387897014618,218.4990997314453,-2.3133835792541504,88.1549301147461,32.939212799072266,-106.9118881225586,1396.699951171875,3.947999954223633
1296575,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4670602083206177,10.600332260131836,0.1444423496723175,218.50311279296875,-2.3226680755615234,88.14848327636719,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296635,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.49069610238075256,10.586089134216309,0.12523524463176727,218.50579833984375,-2.3316471576690674,88.13296508789062,32.939212799072266,-106.9118881225586,1396.699951171875,3.947999954223633
1296670,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.44815149903297424,10.571845054626465,0.12523524463176727,218.50564575195312,-2.312870979309082,88.13209533691406,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296690,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.48124176263809204,10.662052154541016,0.1444423496723175,218.5068359375,-2.326115131378174,88.12722778320312,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296710,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.44815149903297424,10.671547889709473,0.1348387897014618,218.50927734375,-2.330280065536499,88.13273620605469,32.939212799072266,-106.9118881225586,1396.699951171875,3.947999954223633
1296740,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.571845054626465,0.13964056968688965,218.50997924804688,-2.3380062580108643,88.13973236083984,32.939212799072266,-106.9118881225586,1396.699951171875,3.950000047683716
1296760,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4434243440628052,10.567097663879395,0.15289856493473053,218.50819396972656,-2.326615810394287,88.11407470703125,32.939212799072266,-106.9118881225586,1396.699951171875,3.946000099182129
1296780,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4765145480632782,10.609827041625977,0.1444423496723175,218.50839233398438,-2.3345916271209717,88.11214447021484,32.939212799072266,-106.9118881225586,1396.800048828125,3.950000047683716
1296810,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4292428195476532,10.633565902709961,0.16243058443069458,218.50868225097656,-2.3293297290802,88.11231231689453,32.939212799072266,-106.9118881225586,1396.800048828125,3.9539999961853027
1296830,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4386971592903137,10.590836524963379,0.1481325477361679,218.50921630859375,-2.3253512382507324,88.11895751953125,32.939212799072266,-106.9118881225586,1396.800048828125,3.950000047683716
1296850,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.47178739309310913,10.633565902709961,0.09642458707094193,218.51121520996094,-2.3328311443328857,88.14274597167969,32.939212799072266,-106.9118881225586,1396.800048828125,3.950000047683716
1296880,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4386971592903137,10.657304763793945,0.13003700971603394,218.509765625,-2.333601951599121,88.15770721435547,32.939212799072266,-106.9118881225586,1396.800048828125,3.950000047683716
1296900,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4670602083206177,10.633565902709961,0.12523524463176727,218.50718688964844,-2.3407490253448486,88.16488647460938,32.939212799072266,-106.9118881225586,1396.800048828125,3.950000047683716
1296930,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.40087971091270447,10.586089134216309,0.13003700971603394,218.50428771972656,-2.333157777786255,88.14910125732422,32.939212799072266,-106.9118881225586,1396.800048828125,3.950000047683716
1296950,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.633565902709961,0.13964056968688965,218.5046844482422,-2.3383631706237793,88.14590454101562,32.939212799072266,-106.9118881225586,1396.800048828125,3.947999954223633
1296970,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.44815149903297424,10.586089134216309,0.1481325477361679,218.50750732421875,-2.3408737182617188,88.15312957763672,32.939212799072266,-106.9118881225586,1396.800048828125,3.947999954223633
1296995,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.643062591552734,0.08201925456523895,218.509765625,-2.346986770629883,88.1618423461914,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297057,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4197884500026703,10.647809982299805,0.17196261882781982,218.5128173828125,-2.3496696949005127,88.14908599853516,32.939212799072266,-106.9118881225586,1396.9000244140625,3.946000099182129
1297116,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.43396997451782227,10.576594352722168,0.1444423496723175,218.50729370117188,-2.33648681640625,88.14743041992188,32.939212799072266,-106.9118881225586,1396.9000244140625,3.950000047683716
1297140,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.576594352722168,0.09642458707094193,218.5070343017578,-2.3317477703094482,88.15560913085938,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297170,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.638313293457031,0.11563169211149216,218.50601196289062,-2.327434539794922,88.1462173461914,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297190,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4434243440628052,10.638313293457031,0.1108299046754837,218.50653076171875,-2.3345556259155273,88.1518325805664,32.939212799072266,-106.9118881225586,1396.9000244140625,3.950000047683716
1297210,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.5001504421234131,10.666800498962402,0.12523524463176727,218.5061798095703,-2.352088212966919,88.15938568115234,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297240,1,85592.8671875,22.8799991607666,1400.769775390625,1400.769775390625,0.4859689474105835,10.61932373046875,0.1108299046754837,218.5020751953125,-2.3520352840423584,88.15080261230469,32.939212799072266,-106.9118881225586,1396.9000244140625,3.950000047683716
1297260,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4670602083206177,10.54335880279541,0.13964056968688965,218.50437927246094,-2.37097430229187,88.16361236572266,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297280,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4765145480632782,10.643062591552734,0.10602813214063644,218.5022735595703,-2.3693130016326904,88.16523742675781,32.939212799072266,-106.9118881225586,1396.9000244140625,3.950000047683716
